S.no,Filename,Start Time,End TIme,Size,Altitude,,upper_left_latitude,upper_left_longitude,upper_right_latitude,upper_right_longitude,lower_left_latitude,lower_left_longitude,lower_right_latitude,lower_right_longitude,projection,Area
2224,ch2_tmc_nca_20211126T0411516262_d_img_d18.zip,2021-11-26T04:11:51.626Z,2021-11-26T04:22:23.426Z,1561928000,104.81,View,-55.672184,78.548503,-55.643317,80.087449,-85.888462,86.336065,-85.685202,97.177617,Polar stereographic,South
2225,ch2_tmc_ncn_20211126T1957445563_d_img_d18.zip,2021-11-26T19:57:44.556Z,2021-11-26T20:08:05.270Z,1535760000,103.66,View,63.104232,83.804448,63.130823,85.497128,-26.698457,85.869057,-26.682921,86.775041,Selenographic,Equatorial
2226,ch2_tmc_nca_20211126T0213381242_d_img_d18.zip,2021-11-26T02:13:38.124Z,2021-11-26T02:24:07.882Z,1556880000,105.02,View,-1.264338,123.950249,-1.270465,124.52258,30.725401,124.219435,30.716966,124.944852,Selenographic,Equatorial
2227,ch2_tmc_ncf_20211126T2156013416_d_img_d18.zip,2021-11-26T21:56:01.341Z,2021-11-26T22:06:30.786Z,1556864000,103.47,View,-88.651676,-114.285416,-88.219562,-138.601867,-58.622558,-94.550727,-58.602068,-95.939765,Polar stereographic,South
2228,ch2_tmc_ncf_20211126T0411516295_d_img_d18.zip,2021-11-26T04:11:51.629Z,2021-11-26T04:22:23.429Z,1561928000,104.81,View,29.578749,-112.617112,29.571411,-113.728426,-10.265247,-112.468742,-10.272171,-113.416566,Selenographic,Equatorial
2229,ch2_tmc_ncf_20211126T1957445888_d_img_d18.zip,2021-11-26T19:57:44.588Z,2021-11-26T20:08:05.273Z,1535760000,103.66,View,-61.204592,-35.410801,-61.203614,-33.827236,-30.064103,-35.15849,-30.063454,-34.318499,Selenographic,Equatorial
2230,ch2_tmc_ncf_20211126T0213381242_d_img_d18.zip,2021-11-26T02:13:38.124Z,2021-11-26T02:24:07.879Z,1556872000,105.02,View,-49.199677,119.303547,-49.76141,84.312695,-60.503939,125.935353,-61.237716,78.543338,Selenographic,Equatorial
2231,ch2_tmc_ncn_20211126T0015243689_d_img_d18.zip,2021-11-26T00:15:24.368Z,2021-11-26T00:25:57.194Z,1564464000,105.19,View,0.440069,-8.687315,0.440676,-8.109056,29.995386,-8.703101,29.995578,-8.038731,Selenographic,Equatorial
2232,ch2_tmc_ncn_20211126T2156013741_d_img_d18.zip,2021-11-26T21:56:01.374Z,2021-11-26T22:06:30.789Z,1556864000,103.47,View,-28.891048,147.383765,-28.894432,146.514073,-60.821897,147.822462,-60.827235,146.249514,Selenographic,Equatorial
2233,ch2_tmc_nca_20211126T2156013416_d_img_d18.zip,2021-11-26T21:56:01.341Z,2021-11-26T22:06:30.789Z,1556872000,103.47,View,61.873684,72.327588,61.846722,70.757488,29.779752,73.339396,29.764437,72.400896,Selenographic,Equatorial
2234,ch2_tmc_ncn_20211126T0411516262_d_img_d18.zip,2021-11-26T04:11:51.626Z,2021-11-26T04:22:23.429Z,1561936000,104.81,View,-63.116631,-26.631193,-63.113203,-24.767618,-52.230804,-26.488002,-52.228338,-25.132013,Selenographic,Equatorial
2235,ch2_tmc_ncf_20211126T0015243689_d_img_d18.zip,2021-11-26T00:15:24.368Z,2021-11-26T00:25:57.194Z,1564464000,105.19,View,-59.167998,122.882483,-59.192111,124.569231,-85.680649,128.187088,-85.524382,138.927061,Polar stereographic,South
2236,ch2_tmc_nca_20211207T0631474638_d_img_d18.zip,2021-12-07T06:31:47.463Z,2021-12-07T06:51:42.598Z,2954584000,104.17,View,-73.185321,-0.284276,-73.19155,2.343179,-60.752244,-177.619622,-60.756365,-178.998459,Selenographic,Equatorial
2237,ch2_tmc_nca_20211207T1226233878_d_img_d18.zip,2021-12-07T12:26:23.387Z,2021-12-07T12:46:19.545Z,2957112000,105.48,View,-29.460551,84.275205,-29.445332,83.394601,-24.589735,84.388544,-24.572413,83.546882,Selenographic,Equatorial
2238,ch2_tmc_ncf_20211207T0433369046_d_img_d18.zip,2021-12-07T04:33:36.904Z,2021-12-07T04:51:59.416Z,2725608000,102.92,View,-62.907402,176.513723,-62.908768,175.036418,-2.765579,175.77314,-2.767491,175.175164,Selenographic,Equatorial
2239,ch2_tmc_ncn_20211207T1028118001_d_img_d18.zip,2021-12-07T10:28:11.800Z,2021-12-07T10:48:07.821Z,2956776000,105.13,View,-51.332027,-117.988044,-50.874662,-118.728307,-1.400468,-88.629993,-1.450471,-89.16767,Selenographic,Equatorial
2240,ch2_tmc_ncn_20211207T1226233878_d_img_d18.zip,2021-12-07T12:26:23.387Z,2021-12-07T12:46:19.545Z,2957112000,105.48,View,59.489664,9.63228,59.48067,11.224262,30.098291,9.457841,30.095299,10.431457,Selenographic,Equatorial
2241,ch2_tmc_ncn_20211207T0433369077_d_img_d18.zip,2021-12-07T04:33:36.907Z,2021-12-07T04:51:59.390Z,2725536000,102.92,View,-76.17019,-123.815928,-76.140482,-120.841012,-58.041689,54.949681,-58.030365,53.741766,Selenographic,Equatorial
2242,ch2_tmc_ncf_20211207T0631474670_d_img_d18.zip,2021-12-07T06:31:47.467Z,2021-12-07T06:51:42.598Z,2954576000,104.17,View,-26.647917,36.482304,-26.659568,35.488139,-58.636595,37.14296,-58.652178,35.500677,Selenographic,Equatorial
2243,ch2_tmc_nca_20211207T0433369046_d_img_d18.zip,2021-12-07T04:33:36.904Z,2021-12-07T04:51:59.397Z,2725560000,102.92,View,44.788887,159.470247,44.798371,160.444203,68.644456,158.118872,68.662729,160.135452,Selenographic,Equatorial
2244,ch2_tmc_nca_20211207T0830011023_d_img_d18.zip,2021-12-07T08:30:01.102Z,2021-12-07T08:49:56.233Z,2954576000,104.69,View,-73.495529,-96.774626,-73.454325,-94.200123,-60.415397,80.501225,-60.394739,79.099081,Polar stereographic,South
2245,ch2_tmc_ncn_20211207T0830011056_d_img_d18.zip,2021-12-07T08:30:01.105Z,2021-12-07T08:49:56.237Z,2954576000,104.69,View,-61.430088,-141.717917,-61.431227,-143.035067,-1.437479,-141.863185,-1.440043,-142.366505,Selenographic,Equatorial
2246,ch2_tmc_ncf_20211207T1226233911_d_img_d18.zip,2021-12-07T12:26:23.391Z,2021-12-07T12:46:19.541Z,2957096000,105.48,View,43.22242,78.445197,43.21431,79.476768,67.086507,78.557671,67.069118,80.663904,Selenographic,Equatorial
2247,ch2_tmc_ncn_20211207T0631474638_d_img_d18.zip,2021-12-07T06:31:47.463Z,2021-12-07T06:51:42.595Z,2954576000,104.17,View,71.696252,-11.16129,71.686102,-13.559979,56.563165,-11.361969,56.55685,-12.783879,Selenographic,Equatorial
2248,ch2_tmc_nca_20211207T1028117969_d_img_d18.zip,2021-12-07T10:28:11.796Z,2021-12-07T10:48:07.824Z,2956792000,105.13,View,11.618983,-67.336839,11.628251,-66.603857,-38.273006,-67.022062,-38.262299,-66.148947,Selenographic,Equatorial
2249,ch2_tmc_ncf_20211207T0830011023_d_img_d18.zip,2021-12-07T08:30:01.102Z,2021-12-07T08:49:56.233Z,2954576000,104.69,View,-29.715531,89.596826,-29.73024,90.363486,0.246882,90.085292,0.234234,90.744656,Selenographic,Equatorial
2250,ch2_tmc_ncf_20211207T1028117969_d_img_d18.zip,2021-12-07T10:28:11.796Z,2021-12-07T10:48:07.824Z,2956792000,105.13,View,-28.777986,159.30744,-28.781213,158.425374,-60.726831,159.603705,-60.73066,158.028452,Selenographic,Equatorial
2251,ch2_tmc_nca_20211205T0516434612_d_img_d18.zip,2021-12-05T05:16:43.461Z,2021-12-05T05:34:30.483Z,2637872000,96.57,View,1.747437,108.778781,1.787579,108.168266,31.483382,109.395367,31.530994,108.652896,Selenographic,Equatorial
2252,ch2_tmc_ncn_20211205T1111233228_d_img_d18.zip,2021-12-05T11:11:23.322Z,2021-12-05T11:31:13.207Z,2941608000,97.56,View,-0.172897,-165.479972,-0.172634,-164.970036,29.281231,-165.60284,29.281448,-164.97928,Selenographic,Equatorial
2253,ch2_tmc_ncf_20211205T1111233261_d_img_d18.zip,2021-12-05T11:11:23.326Z,2021-12-05T11:31:13.204Z,2941592000,97.56,View,-0.75656,-127.080737,-0.749303,-126.529881,7.577493,-126.97999,7.585883,-126.432397,Selenographic,Equatorial
2254,ch2_tmc_nca_20211205T0318324479_d_img_d18.zip,2021-12-05T03:18:32.447Z,2021-12-05T03:36:20.379Z,2640120000,96.52,View,-0.300234,-139.670929,-0.304959,-139.178691,29.117173,-139.488201,29.111728,-138.90488,Selenographic,Equatorial
2255,ch2_tmc_ncn_20211205T0318324479_d_img_d18.zip,2021-12-05T03:18:32.447Z,2021-12-05T03:36:20.389Z,2640144000,96.52,View,32.259879,152.412773,32.261336,151.362564,-27.711539,151.887353,-27.71119,150.86256,Selenographic,Equatorial
2256,ch2_tmc_ncn_20211205T0516434580_d_img_d18.zip,2021-12-05T05:16:43.458Z,2021-12-05T05:34:30.474Z,2637856000,96.57,View,-60.068277,176.40193,-60.063796,175.055684,-0.253842,175.776261,-0.250675,175.179905,Selenographic,Equatorial
2257,ch2_tmc_nca_20211205T0913104607_d_img_d18.zip,2021-12-05T09:13:10.460Z,2021-12-05T09:32:59.319Z,2939072000,97.44,View,-30.803088,12.345254,-30.803069,11.684445,-0.594459,12.245196,-0.594534,11.702697,Selenographic,Equatorial
2258,ch2_tmc_nca_20211205T0714574703_d_img_d18.zip,2021-12-05T07:14:57.470Z,2021-12-05T07:34:46.403Z,2939256000,97.36,View,61.292886,-161.880835,61.302996,-163.420016,21.337224,-162.949695,21.342098,-163.773522,Selenographic,Equatorial
2259,ch2_tmc_ncf_20211205T0714574736_d_img_d18.zip,2021-12-05T07:14:57.473Z,2021-12-05T07:34:46.393Z,2939224000,97.36,View,46.323706,93.620854,46.310864,94.735728,70.339065,93.791657,70.313203,96.260565,Selenographic,Equatorial
2260,ch2_tmc_ncn_20211205T0714574703_d_img_d18.zip,2021-12-05T07:14:57.470Z,2021-12-05T07:34:46.390Z,2939224000,97.36,View,-74.607786,139.362708,-74.604076,142.138511,-59.403129,-39.034072,-59.402885,-40.394379,Selenographic,Equatorial
2261,ch2_tmc_ncf_20211205T0516434580_d_img_d18.zip,2021-12-05T05:16:43.458Z,2021-12-05T05:34:30.477Z,2637864000,96.57,View,46.204027,-106.435063,46.210255,-105.427645,70.103885,-106.069444,70.098357,-103.911919,Selenographic,Equatorial
2262,ch2_tmc_ncf_20211205T0318324511_d_img_d18.zip,2021-12-05T03:18:32.451Z,2021-12-05T03:36:20.357Z,2640056000,96.52,View,-28.980317,143.046245,-28.987732,142.188641,-60.939316,143.51777,-60.947936,141.968325,Selenographic,Equatorial
2263,ch2_tmc_ncf_20211205T0913104607_d_img_d18.zip,2021-12-05T09:13:10.460Z,2021-12-05T09:32:59.322Z,2939080000,97.44,View,62.831609,-15.765377,62.822042,-13.916265,39.499257,-15.761866,39.49258,-14.64461,Selenographic,Equatorial
2264,ch2_tmc_nca_20211205T1111233228_d_img_d18.zip,2021-12-05T11:11:23.322Z,2021-12-05T11:31:13.207Z,2941608000,97.56,View,0.605025,-146.186312,0.602233,-145.702496,30.290281,-146.095571,30.287168,-145.546927,Selenographic,Equatorial
2265,ch2_tmc_ncn_20211205T0913104639_d_img_d18.zip,2021-12-05T09:13:10.463Z,2021-12-05T09:32:59.322Z,2939072000,97.44,View,61.194128,49.568581,61.165666,47.957677,48.118707,49.920787,48.098134,48.715346,Selenographic,Equatorial
2266,ch2_tmc_ncf_20211209T0733478683_d_img_d32.zip,2021-12-09T07:33:47.868Z,2021-12-09T07:46:26.178Z,1874672000,96.67,View,-34.722184,-147.284602,-34.71784,-146.202115,-63.406053,-147.393633,-63.398477,-145.606051,Selenographic,Equatorial
2267,ch2_tmc_ncf_20211209T0934543355_d_img_d32.zip,2021-12-09T09:34:54.335Z,2021-12-09T09:59:19.678Z,3622576000,99.69,View,7.661623,-42.033284,7.65948,-41.378864,17.34978,-42.020305,17.346647,-41.350495,Selenographic,Equatorial
2268,ch2_tmc_ncf_20211209T1331203140_d_img_d32.zip,2021-12-09T13:31:20.314Z,2021-12-09T13:55:45.653Z,3622568000,99.15,View,-72.879841,123.458255,-72.855118,126.125972,-61.133748,-57.140246,-61.121336,-58.656798,Selenographic,Equatorial
2269,ch2_tmc_nca_20211209T0734007153_d_img_d32.zip,2021-12-09T07:34:00.715Z,2021-12-09T07:46:26.178Z,1842920000,96.67,View,-76.675977,-111.153837,-76.636617,-108.015012,-57.594297,66.785376,-57.579568,65.547585,Polar stereographic,South
2270,ch2_tmc_ncn_20211209T0733478715_d_img_d32.zip,2021-12-09T07:33:47.871Z,2021-12-09T07:46:26.178Z,1874664000,96.67,View,46.179028,-160.074471,46.20375,-159.067613,70.050933,-161.617646,70.086252,-159.457234,Selenographic,Equatorial
2271,ch2_tmc_nca_20211209T0934543387_d_img_d32.zip,2021-12-09T09:34:54.338Z,2021-12-09T09:59:19.668Z,3622544000,99.69,View,62.413799,-59.001045,62.436449,-57.46248,30.23957,-57.664983,30.252375,-56.824754,Selenographic,Equatorial
2272,ch2_tmc_nca_20211209T0733478715_d_img_d32.zip,2021-12-09T07:33:47.871Z,2021-12-09T07:46:26.178Z,1874672000,96.67,View,-16.647479,6.426714,-16.647234,7.391691,-33.87616,6.317861,-33.876813,7.381483,Selenographic,Equatorial
2273,ch2_tmc_ncn_20211209T0734007153_d_img_d32.zip,2021-12-09T07:34:00.715Z,2021-12-09T07:46:26.178Z,1842912000,96.67,View,-30.567742,-178.0024,-30.624323,-179.044566,-60.436558,-178.590338,-60.476084,179.656941,Selenographic,Equatorial
2274,ch2_tmc_ncf_20211209T0734007153_d_img_d32.zip,2021-12-09T07:34:00.715Z,2021-12-09T07:46:26.178Z,1842912000,96.67,View,-59.667048,106.970331,-59.583915,105.525975,30.230956,109.29192,30.29939,108.441709,Selenographic,Equatorial
2275,ch2_tmc_ncn_20211209T0934543355_d_img_d32.zip,2021-12-09T09:34:54.335Z,2021-12-09T09:59:19.678Z,3622576000,99.69,View,-29.876709,58.265494,-29.885773,58.99408,30.059742,59.082445,30.05027,59.844378,Selenographic,Equatorial
2276,ch2_tmc_nca_20211209T1331203172_d_img_d32.zip,2021-12-09T13:31:20.317Z,2021-12-09T13:55:45.656Z,3622568000,99.15,View,64.049728,178.073612,64.026967,179.967694,-25.731765,177.177797,-25.762294,178.159944,Selenographic,Equatorial
2277,ch2_tmc_ncn_20211209T1331203140_d_img_d32.zip,2021-12-09T13:31:20.314Z,2021-12-09T13:55:45.656Z,3622568000,99.15,View,44.804213,117.79336,44.798094,118.757419,89.304713,105.199062,89.109625,160.465944,Polar stereographic,North
2278,ch2_tmc_nca_20211201T2228311069_d_img_d18.zip,2021-12-01T22:28:31.106Z,2021-12-01T22:46:53.790Z,2726032000,88.06,View,18.794201,-4.405278,18.795387,-3.805369,58.712085,-4.844967,58.713688,-3.657272,Selenographic,Equatorial
2279,ch2_tmc_ncf_20211201T2228311101_d_img_d18.zip,2021-12-01T22:28:31.110Z,2021-12-01T22:46:53.800Z,2726048000,88.06,View,-72.973276,-14.298593,-72.975743,-11.783534,-60.880313,167.927397,-60.8836,166.58098,Selenographic,Equatorial
2280,ch2_tmc_ncf_20211201T0047598799_d_img_d18.zip,2021-12-01T00:47:59.879Z,2021-12-01T01:07:25.675Z,2882056000,86.28,View,46.466578,64.086894,46.449312,65.153694,70.274442,63.835892,70.249209,66.262255,Selenographic,Equatorial
2281,ch2_tmc_ncf_20211201T0444261185_d_img_d18.zip,2021-12-01T04:44:26.118Z,2021-12-01T05:04:04.816Z,2913952000,86.13,View,-74.431014,26.903715,-74.434493,29.658297,-59.579263,-150.753717,-59.582071,-152.017142,Selenographic,Equatorial
2282,ch2_tmc_ncn_20211201T0642417494_d_img_d18.zip,2021-12-01T06:42:41.749Z,2021-12-01T07:02:17.292Z,2906152000,86.17,View,-75.088731,-95.336838,-75.048176,-92.784781,-59.005388,81.567605,-58.987287,80.356907,Polar stereographic,South
2283,ch2_tmc_nca_20211201T0444261152_d_img_d18.zip,2021-12-01T04:44:26.115Z,2021-12-01T05:04:04.812Z,2913952000,86.13,View,-0.293936,-119.754617,-0.29998,-119.177336,39.164168,-119.382823,39.156414,-118.67734,Selenographic,Equatorial
2284,ch2_tmc_ncn_20211201T2228311069_d_img_d18.zip,2021-12-01T22:28:31.106Z,2021-12-01T22:46:53.816Z,2726096000,88.06,View,30.398796,133.578991,30.395279,132.642719,-29.568113,133.405692,-29.57203,132.486275,Selenographic,Equatorial
2285,ch2_tmc_ncn_20211201T0047598768_d_img_d18.zip,2021-12-01T00:47:59.876Z,2021-12-01T01:07:25.672Z,2882056000,86.28,View,-33.831184,23.715978,-33.817867,24.386382,-16.383134,23.673046,-16.369998,24.241423,Selenographic,Equatorial
2286,ch2_tmc_nca_20211201T0047598768_d_img_d18.zip,2021-12-01T00:47:59.876Z,2021-12-01T01:07:25.659Z,2882024000,86.28,View,-30.390319,34.369867,-30.397329,33.332671,-62.34889,35.095344,-62.360169,33.241163,Selenographic,Equatorial
2287,ch2_tmc_nca_20211201T0642417462_d_img_d18.zip,2021-12-01T06:42:41.746Z,2021-12-01T07:02:17.292Z,2906160000,86.17,View,-0.223017,168.289733,-0.21879,168.825551,29.172113,168.252082,29.176214,168.921285,Selenographic,Equatorial
2288,ch2_tmc_ncf_20211201T0642417462_d_img_d18.zip,2021-12-01T06:42:41.746Z,2021-12-01T07:02:17.288Z,2906152000,86.17,View,59.603098,-95.504637,59.56157,-97.200281,-30.341671,-94.13257,-30.365538,-95.076421,Selenographic,Equatorial
2289,ch2_tmc_ncn_20211201T0444261152_d_img_d18.zip,2021-12-01T04:44:26.115Z,2021-12-01T05:04:04.816Z,2913960000,86.13,View,1.140622,-176.340503,1.139762,-175.764462,30.651352,-176.395609,30.650032,-175.676311,Selenographic,Equatorial
2290,ch2_tmc_nca_20211121T2342507769_d_img_d18.zip,2021-11-21T23:42:50.776Z,2021-11-21T23:53:20.788Z,1559408000,102.05,View,43.109618,91.440879,43.108744,92.491371,67.07191,91.577374,67.061627,93.707445,Selenographic,Equatorial
2291,ch2_tmc_ncf_20211121T1549558091_d_img_d18.zip,2021-11-21T15:49:55.809Z,2021-11-21T16:00:21.587Z,1547040000,102.05,View,-55.549805,134.554602,-55.563607,136.096407,-81.556581,133.501667,-81.572667,139.136882,Polar stereographic,South
2292,ch2_tmc_nca_20211121T0004106813_d_img_d18.zip,2021-11-21T00:04:10.681Z,2021-11-21T00:14:41.585Z,1559712000,101.35,View,62.445256,-165.178745,62.44747,-163.626508,30.250545,-164.862538,30.251681,-163.970835,Selenographic,Equatorial
2293,ch2_tmc_ncn_20211121T1549558059_d_img_d18.zip,2021-11-21T15:49:55.805Z,2021-11-21T16:00:27.701Z,1547080000,102.05,View,-16.087684,169.41386,-16.76061,169.362904,-8.165512,-117.689237,-7.55201,-117.771623,Selenographic,Equatorial
2294,ch2_tmc_ncn_20211121T1946258708_d_img_d18.zip,2021-11-21T19:46:25.870Z,2021-11-21T19:56:52.684Z,1549600000,102.05,View,62.796291,146.2119,62.771626,144.564446,12.986677,145.461352,12.954202,144.632287,Selenographic,Equatorial
2295,ch2_tmc_nca_20211121T2144373284_d_img_d18.zip,2021-11-21T21:44:37.328Z,2021-11-21T21:55:07.799Z,1556864000,102.05,View,63.210655,-142.904889,63.286535,-145.124034,33.694296,-141.320236,33.742294,-142.569547,Selenographic,Equatorial
2296,ch2_tmc_nca_20211121T1946258708_d_img_d18.zip,2021-11-21T19:46:25.870Z,2021-11-21T19:56:52.680Z,1549592000,102.05,View,61.318453,-171.626237,61.340902,-173.185567,31.369725,-172.91333,31.380103,-173.82409,Selenographic,Equatorial
2297,ch2_tmc_ncn_20211121T1748095592_d_img_d18.zip,2021-11-21T17:48:09.559Z,2021-11-21T17:58:39.310Z,1556864000,102.05,View,-55.825966,-173.75736,-55.821309,-172.232004,-85.7916,-178.163975,-85.784561,-167.400613,Polar stereographic,South
2298,ch2_tmc_ncf_20211121T0004106781_d_img_d18.zip,2021-11-21T00:04:10.678Z,2021-11-21T00:14:41.581Z,1559712000,101.35,View,-30.684831,-126.699929,-30.700202,-127.743528,-60.229139,-126.150605,-60.246752,-127.734743,Selenographic,Equatorial
2299,ch2_tmc_ncf_20211121T2144373252_d_img_d18.zip,2021-11-21T21:44:37.325Z,2021-11-21T21:55:07.799Z,1556872000,102.05,View,43.098679,89.268688,43.090254,90.313734,66.927519,89.409615,66.909629,91.518197,Selenographic,Equatorial
2300,ch2_tmc_ncf_20211121T1946258741_d_img_d18.zip,2021-11-21T19:46:25.874Z,2021-11-21T19:56:52.684Z,1549592000,102.05,,46.196071,-120.561334,46.208173,-119.6121,69.978577,-120.550175,69.98584,-118.518967,Selenographic,Equatorial
2301,ch2_tmc_nca_20211121T1748095560_d_img_d18.zip,2021-11-21T17:48:09.556Z,2021-11-21T17:58:39.307Z,1556864000,102.05,View,63.212548,-46.884585,63.200972,-48.877089,26.404716,-47.478485,26.393092,-48.4907,Selenographic,Equatorial
2302,ch2_tmc_ncf_20211121T2342501102_d_img_d18.zip,2021-11-21T23:42:50.110Z,2021-11-21T23:53:20.785Z,1559392000,102.05,View,-74.666988,43.430729,-74.649315,46.208495,-59.41845,-136.539257,-59.411612,-137.786254,Selenographic,Equatorial
2303,ch2_tmc_nca_20211121T1549558059_d_img_d18.zip,2021-11-21T15:49:55.805Z,2021-11-21T16:00:21.622Z,1547136000,102.05,View,43.189446,171.665885,43.195124,172.667752,67.178768,170.532145,67.190894,172.534669,Selenographic,Equatorial
2304,ch2_tmc_ncn_20211121T2342507769_d_img_d18.zip,2021-11-21T23:42:50.776Z,2021-11-21T23:53:20.788Z,1559408000,102.05,View,61.767752,-79.420915,61.785678,-77.844946,21.824306,-78.249589,21.833624,-77.449032,Selenographic,Equatorial
2305,ch2_tmc_ncn_20211121T0004106781_d_img_d18.zip,2021-11-21T00:04:10.678Z,2021-11-21T00:14:41.585Z,1559720000,101.35,View,44.847434,107.641011,44.841181,108.610352,68.863355,107.698361,68.84958,109.719362,Selenographic,Equatorial
2306,ch2_tmc_ncf_20211121T1748095560_d_img_d18.zip,2021-11-21T17:48:09.556Z,2021-11-21T17:58:39.310Z,1556872000,102.05,View,-25.010188,-105.137137,-25.025769,-105.928356,-56.854876,-103.847256,-56.878708,-105.103487,Selenographic,Equatorial
2307,ch2_tmc_ncn_20211121T2144373252_d_img_d18.zip,2021-11-21T21:44:37.325Z,2021-11-21T21:55:07.768Z,1556864000,102.05,View,-30.740647,143.120669,-30.747795,142.149191,-62.702001,143.696496,-62.711203,141.86995,Selenographic,Equatorial
2308,ch2_tmc_ncn_20211129T0110191237_d_img_d18.zip,2021-11-29T01:10:19.123Z,2021-11-29T01:20:49.916Z,1559712000,100.89,View,43.19602,79.541601,43.189009,80.571277,66.993621,79.671662,66.977193,81.765616,Selenographic,Equatorial
2309,ch2_tmc_nca_20211129T2251026842_d_img_d18.zip,2021-11-29T22:51:02.684Z,2021-11-29T23:01:29.778Z,1551816000,98.45,View,43.164819,159.466789,43.17454,160.518377,66.902939,158.205917,66.921067,160.283946,Selenographic,Equatorial
2310,ch2_tmc_ncf_20211129T2251027167_d_img_d18.zip,2021-11-29T22:51:02.716Z,2021-11-29T23:01:29.778Z,1551808000,98.45,View,62.902706,-2.658685,62.894442,-0.857662,32.966708,-2.622442,32.960625,-1.607848,Selenographic,Equatorial
2311,ch2_tmc_ncf_20211129T0110199115_d_img_d18.zip,2021-11-29T01:10:19.911Z,2021-11-29T01:20:49.913Z,1559712000,100.89,View,1.192469,-178.751418,1.178537,-177.929442,-27.836237,-179.031894,-27.844002,-178.105607,Selenographic,Equatorial
2312,ch2_tmc_ncf_20211129T0308345566_d_img_d18.zip,2021-11-29T03:08:34.556Z,2021-11-29T03:19:05.463Z,1559720000,100.63,View,-28.782879,-126.779221,-28.788521,-127.699706,-58.605124,-126.322913,-58.612969,-127.681187,Selenographic,Equatorial
2313,ch2_tmc_nca_20211129T0308345566_d_img_d18.zip,2021-11-29T03:08:34.556Z,2021-11-29T03:19:05.463Z,1559720000,100.63,View,-29.239214,173.173525,-29.242325,172.291861,-61.144651,173.578611,-61.14867,172.035956,Selenographic,Equatorial
2314,ch2_tmc_ncf_20211129T0506501120_d_img_d18.zip,2021-11-29T05:06:50.112Z,2021-11-29T05:17:19.989Z,1557176000,100.39,View,-59.934685,61.894483,-59.938085,63.195154,-30.092719,63.175661,-30.109377,63.873594,Selenographic,Equatorial
2315,ch2_tmc_ncn_20211129T0308345599_d_img_d18.zip,2021-11-29T03:08:34.559Z,2021-11-29T03:19:05.466Z,1559720000,100.63,View,-29.032272,75.623061,-29.014418,74.767363,1.14394,76.160827,1.159522,75.414403,Selenographic,Equatorial
2316,ch2_tmc_ncn_20211129T2251026842_d_img_d18.zip,2021-11-29T22:51:02.684Z,2021-11-29T23:01:29.775Z,1551808000,98.45,View,-76.058653,46.834494,-76.031475,50.234582,-58.297402,-133.435616,-58.287549,-134.777528,Selenographic,Equatorial
2317,ch2_tmc_nca_20211129T0506501087_d_img_d18.zip,2021-11-29T05:06:50.108Z,2021-11-29T05:17:19.993Z,1557192000,100.39,View,61.252216,51.446947,61.269707,52.825069,31.121461,52.55121,31.13764,53.388352,Selenographic,Equatorial
2318,ch2_tmc_ncn_20211129T0506501087_d_img_d18.zip,2021-11-29T05:06:50.108Z,2021-11-29T05:17:19.993Z,1557192000,100.39,View,-61.65129,-166.756989,-61.64821,-168.062965,-1.632917,-167.6965,-1.625847,-168.237681,Selenographic,Equatorial
2319,ch2_tmc_nca_20211129T0110199115_d_img_d18.zip,2021-11-29T01:10:19.911Z,2021-11-29T01:20:49.916Z,1559720000,100.89,View,-63.013822,-35.540633,-63.01703,-33.673825,-31.740508,-35.200365,-31.744108,-34.251496,Selenographic,Equatorial
2320,ch2_tmc_nca_20220218T2015391451_d_img_d18.zip,2022-02-18T20:15:39.145Z,2022-02-18T20:18:19.142Z,395232000,95.82,View,1.446613,150.887763,1.459722,151.517748,30.978149,150.783455,30.99454,151.600257,Selenographic,Equatorial
2321,ch2_tmc_ncn_20220218T1817436904_d_img_d18.zip,2022-02-18T18:17:43.690Z,2022-02-18T18:20:22.931Z,395216000,96.07,View,-62.615171,35.978761,-62.625048,37.370112,-17.609049,36.575093,-17.615286,37.189191,Selenographic,Equatorial
2322,ch2_tmc_ncf_20220218T1817436904_d_img_d18.zip,2022-02-18T18:17:43.690Z,2022-02-18T18:20:22.935Z,395224000,96.07,View,61.280455,78.268938,61.276276,76.647803,31.331163,78.233898,31.326331,77.273056,Selenographic,Equatorial
2323,ch2_tmc_ncn_20220218T2015391451_d_img_d18.zip,2022-02-18T20:15:39.145Z,2022-02-18T20:18:19.142Z,395232000,95.82,View,46.528075,146.416108,46.526139,147.573089,70.549731,144.845227,70.557975,147.379994,Selenographic,Equatorial
2324,ch2_tmc_ncf_20220218T2015391451_d_img_d18.zip,2022-02-18T20:15:39.145Z,2022-02-18T20:18:19.109Z,395224000,95.82,View,-58.980903,103.804061,-58.953257,105.456992,-88.934962,132.024689,-88.370964,158.097052,Polar stereographic,South
2325,ch2_tmc_nca_20220218T1817436904_d_img_d18.zip,2022-02-18T18:17:43.690Z,2022-02-18T18:20:22.935Z,395224000,96.07,View,61.167644,8.596753,61.159244,10.10601,32.421294,8.41777,32.417742,9.315021,Selenographic,Equatorial
2326,ch2_tmc_ncn_20211224T0204072377_d_img_d32.zip,2021-12-24T02:04:07.237Z,2021-12-24T02:18:38.569Z,2154608000,86.37,View,-30.733804,-2.572612,-30.718883,-3.561367,-62.568346,-2.137981,-62.553853,-3.870431,Selenographic,Equatorial
